Unnamed: 0.1,Unnamed: 0,produitID,name,prix,link,imgCover,REFERENCE,description,techniqueDetails,EAN_x,PRIX TARIF N_x,EAN_y,PRIX TARIF N_y,BRAND
73,73,5457,Perceuse-visseuse sans fil 18V 110nm GSB-110 C SOLO L-BOXX MY36,"239,00",https://www.prolians.fr/perceuse-visseuse-sans-fil-18v-110nm-gsb-110-c-solo-l-boxx-my36-bosch66670538.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66670538_0_20250412075540_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/6/66670538_1_20250412075541_1.jpg",06019G030A,"

            Description du produit 

            La perceuse-visseuse sans fil Bosch GSB 18V-110 C offre une grande puissance avec un couple de 110 Nm et un moteur sans charbon pour une progression rapide. Conçue pour les travaux exigeants, elle est dotée d'un mandrin entièrement métallique, de la fonction KickBack Control et d'une poignée supplémentaire pour réduire les risques en cas de blocage. Elle permet de percer dans le bois, l'acier et la maçonnerie, tout en étant compatible avec les batteries 18V Bosch Professional et AMPShare. Équipée de deux vitesses, d'un mandrin Autolock et d'un embrayage de précision, elle intègre également une connectivité Bluetooth pour un contrôle via smartphone.Livrée avec une poignée supplémentaire et un coffret L-BOXX. Sans batterie ni chargeur. 
",,3165140956314.0,295,3165140956314.0,295,BOSCH
74,74,5458,Lame oscillante plongeante PAIZ32APB,"35,78",https://www.prolians.fr/lame-oscillante-plongeante-paiz32apb-bosch59500112.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/9/59500112_0_20250419063214_1.jpg,2608662558,"

            Description du produit 

            Lame Starlock PAIZ 32 APB permettant des coupes profondes dans du bois et de l’acier non trempéSa longueur de 60 mm augmente la portée de la lameSystème de fixation robuste de la lame réduisant le vacillement, permettant des coupes plus larges, plus précisesArête de coupe arrondie (Curved-Tec) pour une coupe plongeante précise et régulière 
",,3165140833332.0,"21,58",3165140833332.0,"21,58",BOSCH
75,75,5459,"Perforateur burineur sans fil SDS+ 18V 2,6J GBH 18V-26 SOLO L-BOXX MY36","309,00",https://www.prolians.fr/perforateur-burineur-sans-fil-sds-18v-2-6j-gbh-18v-26-solo-l-boxx-my36-bosch62006013.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/2/62006013_0_20250412064640_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/2/62006013_1_20250412064641_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/2/62006013_2_20250412064641_1.jpg",0611909001,"

            Description du produit 

            Le perforateur burineur sans fil SDS+ 18V 2,6J GBH 18V-26 est un modèle polyvalent de la gamme sans fil Bosch. Il est équipé d'un puissant moteur sans charbon offrant une force de frappe de 2,6 J, assurant une progression rapide du perçage et une capacité de burinage élevée. Il intègre les fonctions KickBack Control et Electronic Precision Control pour une meilleure maîtrise et sécurité. Conçu pour percer et buriner dans le béton, la maçonnerie, le bois et le métal, il est compatible avec divers dispositifs d’aspiration et toutes les batteries et chargeurs 18V Bosch Professional. Il dispose également d'un variateur de vitesse, d’un système Vibration Control, d’un embrayage de sécurité, d’un éclairage LED et de la protection électronique du moteur (EMP). Un dispositif d’aspiration GDE 18V-16 Professional avec filtre HEPA, vendu séparément, peut être intégré pour une mobilité accrue.Livré avec une poignée supplémentaire, une butée de profondeur 210 mm, un chiffon et un coffret L-BOXX. Sans batterie ni chargeur. 
",,3165140807883.0,375,3165140807883.0,375,BOSCH
76,76,5460,Scie sabre sans fil 18V GSA 18V-LI C SOLO L-BOXX MY12,"169,00",https://www.prolians.fr/scie-sabre-sans-fil-18v-gsa-18v-li-c-solo-l-boxx-my12-bosch58719331.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/5/8/58719331_0_20250412055815_1.jpg,06016A5001,"

            Description du produit 

            La scie sabre sans-fil GSA 18 V-LI C Professional extrêmement compacte offre un grand confort d’utilisation grâce à de faibles vibrations. Dotée d’un puissant moteur, cette scie sabre 18 V assure une progression de travail rapide. Son système SDS Bosch permet de changer de lame rapidement et facilement sans clé.La GSA 18 V-LI C Professional est idéale pour la découpe du bois, du métal, des plastiques, des bois composites et des matériaux isolants. Elle est compatible avec toutes les batteries et tous les chargeurs 18 V de Bosch Professional (Professional 18V System).La GSA 18 V-LI C Professional dispose aussi d’un éclairage LED et d’un variateur de vitesse.Livrée en coffret L-BOXX 136 avec 1 calage pour L-BOXX 136, 3 lames de scie sabre (S 922 AF - Flexible for Metal,S 922 EF - Flexible for Metal, S922 HF - Flexible for Wood + Metal). Sans batterie ni chargeur. 
",,3165140830256.0,209,3165140830256.0,209,BOSCH
77,77,5461,Ponceuse excentrique filaire 400W D150 mm GEX 40-150 MY36,"239,00",https://www.prolians.fr/ponceuse-excentrique-filaire-400w-d150-mm-gex-40-150-my36-bosch67421469.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421469_0_20250412080545_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421469_1_20250412080546_1.jpg",060137B202,"

            Description du produit 

            La ponceuse excentrique hautement performante pour des finitions professionnelles.- Carter avec unité de ponçage découplée pour une répartition homogène de la pression d’appui et une qualité de surface parfaite.- Faibles vibrations et possibilité d’usage intensif grâce au système d’amortissement de vibrations innovant.- Plateau de ponçage à multi perforations pour disques abrasifs avec différentes configurations de trous et pour une meilleure aspiration des poussières.- Fixation et détachement faciles du papier abrasif grâce au système auto-agrippant.- Grand confort de travail grâce aux poignées dotées d'un supoort en mousse supplémentaire pour réduire les vibrations.- Carter avec unité de ponçage découplée pour une pression d’appui uniforme et une qualité de surface parfaite.- Système d’amortissement de vibrations innovant et permettant de réduire fortement les vibrations pour un confort maximal même en cas d’utilisation prolongée.- Plateau de ponçage à multi perforation améliorant nettement l’aspiration des poussières et permettant l’utilisation de disques abrasifs avec différentes configurations de trous.- Idéale pour les travaux de ponçage de base, les ponçages intermédiaires, l’enlèvement de laques et vernis, la finition et le polissage de surfaces.- Utilisable sur le bois, le bois plaqué, les laques et vernis, le mastic, les matières minérales et acryliques.- Compatible avec le système Click & Clean Bosch.- Boîtier collecteur de poussière avec système micro filtre Bosch intégré.Livrée avec 1 feuille abrasive multi-perforation C470 
",,4059952528779.0,325,4059952528779.0,325,BOSCH
78,78,5462,Scie circulaire sans fil 18V D165 mm GKS 18V-57 G SOLO MY36,"235,00",https://www.prolians.fr/scie-circulaire-sans-fil-18v-d165-mm-gks-18v-57-g-solo-my36-bosch60911398.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911398_0_20250412063252_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911398_1_20250412063253_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911398_2_20250412063253_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911398_3_20250412063254_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911398_4_20250412063255_1.jpg",06016A2101,"

            Description du produit 

            La scie circulaire sans fil GKS 18V-57 G Professional de Bosch est un outil robuste et puissant, offrant une capacité de sciage allant jusqu’à 57 mm d'épaisseur. Compatible avec les systèmes de rails de guidage Bosch ainsi que ceux des marques Mafell, Festool et Makita, elle garantit un sciage précis et efficace. Équipée d’un moteur performant, elle est adaptée aux découpes profondes dans divers matériaux tels que le bois massif, OSB, contreplaqué et MDF. Son frein moteur rapide assure une sécurité renforcée en bloquant immédiatement la lame. D’autres fonctionnalités incluent un éclairage LED, une soufflerie, un adaptateur d'aspiration, un démarrage progressif, un blocage de broche et une semelle en acier estampé. Compatible avec toutes les batteries 18V Bosch Professional et AMPShare, elle s'adapte à différents besoins professionnels tout en offrant une grande flexibilité.Livrée avec une lame de scie circulaire Standard for Wood (165 x 1,7/1,2 x 20 mm, 36), un adaptateur d'aspiration des poussières, une clé six pans creux, une butée parallèle et un coffret L-BOXX. Sans batterie ni chargeur. 
",,3165140781374.0,289,3165140781374.0,289,BOSCH
79,79,5463,Lame de scie circulaire MULTI MATERIAL pour scies à onglet et radiales,"120,03",https://www.prolians.fr/lame-de-scie-circulaire-multi-material-pour-scies-a-onglet-et-radiales-boschp7704o9.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p7704o9_0_20250419131856_1.jpg,-,"

            Description du produit 

Un sciage propre des matériaux les plus divers. Lame de scie circulaire Multi Material permettant des coupes puissantes sur une large gamme de matériaux. Denture de qualité en carbure, affûtée avec précision, rendant la lame suffisamment robuste pour couper divers matériaux. Lame fabriquée en acier trempé SK5 avec des dimensions stables (> 40 HRC), garantissant la précision. Faible vibration des encoches de dilatation pendant utilisation pour atténuer le bruit et réduire les échauffements 
",,,,,,BOSCH
80,80,5464,Forêt céramique EXPERT HEX-9,"20,35",https://www.prolians.fr/foret-ceramique-expert-hex-9-boschp77bj4t.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p77bj4t_0_20250419132153_1.jpg,-,"

            Description du produit 

            Le foret Bosch Expert HEX-9 HardCeramic est conçu pour percer la céramique et peut percer des trous dans des carreaux durs sans lubrifiant ni refroidissement.Emmanchement hexagonal pour un transfert de puissance maximal sur les forets à trois mors standard et les mandrins hexagonaux. 
",,,,,,BOSCH
81,81,5465,Aspirateur sans fil GAS 18V-10 L,"149,00",https://www.prolians.fr/aspirateur-sans-fil-gas-18v-10-l-bosch68519152.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/8/68519152_0_20250419093447_1.jpg,06019C6302,"

            Description du produit 

            Le GAS 18V-10L Professional est l’aspirateur sans-fil 18 V de classe L avec pouvoir aspirant élevé. Il dispose de la technologie cyclonique empêchant tout colmatage du filtre et garantissant un pouvoir d’aspiration constant et continu. Sa grande légèreté et grande compacité assurent un transport et un rangement faciles. Sa conception sans sac et ses nombreux accessoires (inclus) en font l’aspirateur idéal pour une grande variété d’applications d’aspiration de matières solides et de liquides. L’outil est compatible avec le système d’aspiration de poussières Click & Clean ainsi qu’avec toutes les batteries et tous les chargeurs 18 V de Bosch Professional (Professional 18V System).Livré sans batterie ni chargeur 
",,3165140995405.0,189,3165140995405.0,189,BOSCH
82,82,5466,Lame de scie sauteuse T101B - Longueur 100 mm (x5),"16,25",https://www.prolians.fr/lame-de-scie-sauteuse-t101b-longueur-100-mm-x5-bosch17247751.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/1/7/17247751_0_20250419011203_1.jpg,2608630030,"

            Description du produit 

            Permet des découpes rectilignes et nettes dans le bois.Denture à corps effilé-conique, affûtée.Lame d'acier à haute teneur en carbone.Denture à pas progressif fin.Convient pour bois tendre, panneaux de particules, panneaux lattés, panneaux de fibres (3 - 30 mm).Pour scie sauteuse avec système de fixation en T. 
",,3165140006781.0,"10,5",3165140006781.0,"10,5",BOSCH
83,83,5467,"Boulonneuse à chocs sans fil 18V 1/2"" 1000 nm GDS 18V-1000 SOLO L-BOXX MY36","289,00",https://www.prolians.fr/boulonneuse-a-chocs-sans-fil-18v-1-2-1000-nm-gds-18v-1000-solo-l-boxx-my36-bosch67421507.html,"https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421507_0_20250412080545_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421507_1_20250412080546_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421507_2_20250412080547_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421507_3_20250412080547_1.jpg,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/7/67421507_4_20250412080548_1.jpg",06019J8301,"

            Description du produit 

            La boulonneuse sans fil GDS 18V-1000 Professional de Bosch allie puissance élevée et liberté sans fil grâce à son moteur BITURBO Brushless et aux batteries ProCORE18V. Elle offre un couple de serrage de 1 000 Nm et un couple de décollement de 1 600 Nm, idéals pour les applications très exigeantes. Ses trois positions de présélection permettent un contrôle précis de la puissance et de la vitesse, garantissant polyvalence et maîtrise. Conçue pour des travaux sur métal (vis M10-M24), constructions en acier, assemblages métalliques, montage de tuyauteries ou entretien de poids lourds, elle convient aussi aux constructions en bois. Compatible avec les batteries 18V Bosch Professional et AMPShare, elle est optimisée pour les batteries ProCORE18V ≥ 5,5 Ah. Dotée de fonctions de protection électroniques (ECP, EMP), d'un indicateur de charge, d'un éclairage LED, d'un porte-outil 1/2"" avec bague de friction et d'un crochet pour escabeau, cette boulonneuse offre robustesse et praticité pour les professionnels.Livrée avec un coffret L-BOXX. Sans batterie ni chargeur. 
",,4059952564579.0,375,4059952564579.0,375,BOSCH
84,84,5468,Batterie pour outillage électroportatif GBA 12V,"114,54",https://www.prolians.fr/batterie-pour-outillage-electroportatif-gba-12v-boschp7302ys.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/p/7/p7302ys_0_20250419124253_1.jpg,-,"

            Description du produit 

            Les batteries GBA 12V 3.0Ah et GBA 12V 6.0Ah Professional Bosch sont des solutions compactes et puissantes de la gamme 12 V, conçues pour répondre aux exigences des professionnels. La GBA 12V 3.0Ah se distingue par sa compacité, ce qui la rend idéale pour la plupart des applications 12 V où l'encombrement est un critère clé. Quant à la GBA 12V 6.0Ah, elle se démarque par sa capacité extrêmement élevée, offrant une autonomie jusqu’à 300 % supérieure par rapport au modèle 2.0Ah, tout en restant compacte. Les deux batteries sont compatibles avec tous les outils et chargeurs Bosch Professional de la catégorie 12 V (Professional 12V System), garantissant une grande polyvalence et des performances optimisées pour les outils 12 V. 
",,,,,,BOSCH
85,85,5469,Projecteur de chantier sans fil GLI 18V-1900 - 1900 lm,"141,00",https://www.prolians.fr/projecteur-de-chantier-sans-fil-gli-18v-1900-1900-lm-bosch60911045.html,https://www.prolians.fr/media/catalog/product_src/cache/a70b94d2a14edc0fdfd5ffbe8a490921/6/0/60911045_0_20250412063252_1.jpg,0601446400,"

            Description du produit 

            Utilisation jour et nuit. Bon éclairement . Grande autonomie : jusqu’à 8 h d’utilisation en continu. 5 positions d’inclinaison et filetage de trépied 5/8"".  Poids sans batterie:1,6 kg Tension de la batterie: 14,4–18 V Flux lumineux : 1900 Lumen Autonomie 14,4 V : 80 min/Ah Autonomie 18 V : 100 min/Ah Dimensions de l’emballage (longueur x largeur x hauteur) 200 x 332 x 101 mm. 
",,3165140645416.0,139,3165140645416.0,139,BOSCH
